bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,city,zipcode,log_sqft_lot,was_renovated,age,price
5.0,3.5,3880,2.0,0,3,4,2540,1340,3,5,9.538636417313219,0,35,1126000.0
3.0,1.75,2870,1.5,0,0,4,1840,1030,34,64,8.517393171418904,0,107,802000.0
4.0,2.5,2700,2.0,0,0,4,2700,0,18,21,9.140025198061156,0,20,837500.0
3.0,2.5,1960,2.0,0,0,3,1960,0,31,34,8.15507488781144,1,10,289950.0
5.0,2.0,2310,1.5,0,0,4,2310,0,3,3,9.505320746909074,0,48,850000.0
3.0,3.5,3250,2.0,0,0,3,2500,750,34,63,8.699681400989514,0,13,875000.0
3.0,1.0,1800,1.0,0,0,5,1800,0,31,34,8.942591637231851,0,57,265000.0
3.0,2.5,1720,2.0,0,0,3,1720,0,34,62,8.0106915391303,0,3,500000.0
3.0,1.5,1470,2.0,0,0,4,1470,0,34,57,8.881975184248867,0,107,590300.0
4.0,2.0,2050,1.5,0,0,5,1210,840,34,64,8.294299608857235,0,73,495000.0
3.0,1.5,1220,1.0,0,0,3,1220,0,1,0,8.895766604056085,1,41,175000.0
3.0,1.0,1450,1.0,0,0,3,1050,400,39,69,9.084890521258767,1,56,274950.0
3.0,1.0,1230,1.0,0,0,4,1230,0,1,1,8.699681400989514,0,47,229500.0
4.0,3.25,2510,2.0,0,0,3,2510,0,31,34,8.577723691156269,0,5,450800.0
2.0,1.75,1740,1.0,0,0,4,990,750,34,54,8.594339400592892,1,68,452000.0
2.0,1.0,1120,1.5,0,0,3,1120,0,34,52,7.601402334583733,1,104,524000.0
4.0,2.5,2520,2.0,0,0,3,2520,0,11,11,9.049702026013371,0,15,450000.0
4.0,2.5,3670,2.0,0,0,3,3670,0,32,42,10.905056493665374,0,15,883000.0
4.0,3.0,3240,2.0,0,0,3,3240,0,32,43,8.623892810075294,1,1,895000.0
2.0,1.0,1020,1.0,0,0,4,1020,0,1,1,8.543055850941965,0,66,175000.0
4.0,1.75,2200,1.0,0,0,5,1100,1100,34,57,8.919453168575453,0,59,375000.0
3.0,1.75,2250,1.0,0,0,3,2250,0,1,45,10.178768042270166,0,34,325000.0
3.0,1.0,1890,1.5,0,0,4,1390,500,34,47,8.11102783819368,0,113,486895.0
3.0,2.0,1900,1.0,0,0,5,950,950,20,23,8.804024902413179,0,48,250000.0
3.0,2.25,1450,2.0,0,0,3,1450,0,16,16,8.456806041401142,0,5,400000.0
3.0,2.5,2830,2.0,0,0,3,2830,0,41,41,8.78523362361273,0,25,605500.0
4.0,2.5,3400,2.0,0,0,3,3400,0,29,30,12.418850659805056,0,13,712000.0
3.0,3.25,1651,2.0,0,0,3,1341,310,34,62,7.484368643286131,0,6,363000.0
3.0,1.0,1460,1.5,0,0,3,1460,0,32,42,9.210440366976517,0,12,405000.0
4.0,3.0,2390,2.0,0,0,3,2390,0,31,35,8.412054873292933,0,40,290000.0
3.0,2.0,1440,1.0,0,0,3,1440,0,30,32,8.394347361417392,0,7,413800.0
2.0,2.75,2700,1.0,0,0,3,2700,0,30,32,9.056373008678756,0,7,810000.0
4.0,2.5,2520,2.0,0,0,3,2520,0,31,37,8.889308319842847,1,24,442000.0
4.0,3.0,2890,1.0,0,0,3,1590,1300,34,54,8.83724564389847,1,69,476000.0
3.0,2.5,2570,2.0,0,0,3,2570,0,17,19,9.252633284166434,0,25,399950.0
3.0,3.5,3950,1.5,0,0,3,2460,1490,30,32,11.617996938859507,0,25,784000.0
2.0,2.25,1730,2.0,1,2,4,1730,0,40,40,10.357488824304358,1,67,800000.0
5.0,2.25,2290,1.0,0,0,3,1290,1000,31,36,8.912069097970134,1,41,359900.0
4.0,1.75,2400,1.5,0,0,4,1500,900,34,62,8.94910546953925,0,87,389000.0
3.0,2.5,1413,2.0,0,0,3,1413,0,17,19,8.188966863648876,0,3,286800.0
3.0,1.0,1510,1.5,0,0,3,1510,0,34,48,8.517393171418904,1,105,545000.0
4.0,2.5,2630,2.0,0,0,3,2630,0,37,38,8.752581469146884,0,6,589500.0
2.0,1.0,900,1.0,0,0,1,900,0,37,38,10.268165387743457,0,86,235000.0
3.0,1.0,1050,1.0,0,0,4,1050,0,17,19,9.047703788498627,0,55,249000.0
3.0,2.5,1610,2.0,0,0,3,1610,0,15,17,8.436416881388949,0,18,505000.0
3.0,1.5,1200,1.0,0,0,4,1200,0,3,6,8.476579508530941,0,52,400000.0
4.0,3.0,2440,2.0,0,0,5,2440,0,18,22,9.169622538697624,0,53,589000.0
3.0,2.0,1560,2.0,0,0,3,1560,0,34,54,8.314097335405807,1,91,449950.0
4.0,1.75,1920,2.0,0,0,4,1920,0,24,34,8.94910546953925,0,44,415000.0
3.0,1.75,1690,1.0,0,0,4,1690,0,3,4,9.010791269515602,1,56,530000.0
4.0,2.5,2560,2.0,0,0,4,2560,0,32,43,10.507858162705228,0,27,675000.0
3.0,2.5,2320,2.0,0,2,3,2320,0,26,27,10.514556622060466,0,22,437500.0
3.0,2.5,1150,3.0,0,0,3,1150,0,34,62,6.78897174299217,0,7,360500.0
3.0,1.0,1100,1.0,0,0,4,720,380,34,61,8.32579052588609,1,72,339000.0
3.0,1.0,1070,1.0,0,0,5,1070,0,34,60,8.71768205216564,0,63,337000.0
4.0,1.0,1410,1.5,0,0,5,1410,0,34,50,8.124743020385568,1,103,563000.0
4.0,2.5,1670,2.0,0,0,3,1670,0,15,17,8.106514516255185,0,9,451000.0
4.0,2.5,3280,2.0,0,0,3,3280,0,30,32,12.250515277624542,0,20,925000.0
4.0,2.5,3080,2.0,0,0,3,3080,0,30,32,10.47534242212957,0,17,635000.0
4.0,2.5,1970,2.0,0,0,3,1970,0,17,18,8.79497643168877,1,27,274900.0
4.0,2.5,2960,2.0,0,0,3,2960,0,20,23,8.704833909687792,0,9,449000.0
4.0,2.5,2980,2.0,0,0,3,2980,0,3,5,9.696709355308183,0,25,1012000.0
3.0,1.0,1280,1.5,0,0,4,1280,0,35,67,9.010058489805235,1,67,304000.0
5.0,3.25,3010,1.5,0,0,5,2010,1000,15,15,13.88710444387853,0,83,542500.0
2.0,1.5,1010,1.5,0,0,5,1010,0,34,50,7.585281078639126,0,108,440000.0
3.0,1.75,2960,1.0,0,2,4,1480,1480,34,55,9.427143867544194,0,62,936000.0
3.0,2.5,1970,1.0,1,4,3,1100,870,34,63,10.051088256601693,1,77,1175000.0
5.0,4.0,4410,2.0,0,0,3,4410,0,30,31,9.57366316988638,0,8,1240000.0
3.0,1.75,1840,1.0,0,0,5,1050,790,34,51,8.301769763117166,0,89,457500.0
3.0,1.5,1520,1.0,0,0,3,1020,500,34,63,8.36380888451688,1,65,380000.0
4.0,1.75,2450,1.0,0,2,4,1630,820,3,5,9.495594499353297,0,27,760000.0
4.0,2.5,3470,2.0,0,0,3,3470,0,41,44,10.37692278708356,0,19,875000.0
3.0,1.75,1770,1.0,0,0,4,1770,0,1,1,9.090317329376452,0,55,250000.0
3.0,1.0,1260,1.0,0,0,3,720,540,34,60,8.82864061741828,0,70,342000.0
3.0,1.0,1080,1.0,0,0,4,1080,0,35,62,8.699681400989514,0,62,275000.0
4.0,3.25,4040,1.0,0,0,4,4040,0,21,24,9.847816267665664,1,60,2271150.0
5.0,1.75,2120,1.0,0,0,4,1320,800,35,62,9.035986984831405,1,72,377691.0
4.0,1.75,2030,1.5,0,0,4,2030,0,18,22,9.814437735702617,0,39,493000.0
3.0,2.25,1540,1.0,0,0,5,770,770,34,54,8.582793648500186,0,60,312000.0
5.0,3.0,3330,2.0,0,0,4,2610,720,22,25,9.858856228390534,0,37,950833.333333
3.0,1.75,1900,1.0,0,0,4,1900,0,3,7,9.320628725870305,0,55,557500.0
4.0,1.75,1880,1.0,0,0,3,1010,870,18,22,8.896177422274805,0,38,423000.0
4.0,1.5,1550,1.0,0,0,4,1180,370,34,57,8.52793528794814,0,51,433000.0
4.0,3.0,3740,2.0,0,0,3,3060,680,41,41,10.33802590813,1,26,869000.0
4.0,3.25,2780,2.0,0,0,3,2780,0,34,62,8.971575439759016,0,8,700000.0
4.0,3.5,5550,2.0,0,2,4,3350,2200,21,24,10.242777244969993,0,14,3710000.0
3.0,1.75,1890,1.0,0,0,3,1290,600,34,57,8.854379458771108,1,49,465500.0
4.0,2.5,2170,1.0,0,3,3,1350,820,34,71,9.05005424204284,1,59,415000.0
3.0,2.5,1940,1.0,0,0,4,970,970,34,56,9.105090961257085,0,66,576000.0
2.0,1.0,770,1.0,0,0,4,770,0,35,67,8.975503722070927,0,66,260000.0
4.0,2.75,3710,2.0,0,0,3,3710,0,37,38,8.985320060649112,0,15,692500.0
3.0,1.75,1300,1.0,0,0,3,1300,0,32,42,9.451873788401983,1,33,430000.0
3.0,2.25,1230,1.5,0,0,5,1230,0,1,1,8.912069097970134,0,101,200000.0
4.0,2.5,3360,2.0,0,0,3,3360,0,31,36,8.94715577112479,0,13,455000.0
3.0,3.0,3760,2.5,0,3,4,3060,700,34,55,9.04793908261736,0,104,1250000.0
4.0,2.75,2490,1.0,0,0,4,1400,1090,5,9,9.18142636181154,0,31,608000.0
4.0,2.5,2340,2.0,0,0,3,2340,0,34,65,8.630700432209832,1,93,535000.0
3.0,1.0,1430,1.5,0,0,4,1430,0,16,16,9.898575508175107,0,87,310000.0
5.0,4.0,4580,3.0,1,4,3,4580,0,32,43,8.39931015075952,1,10,2000000.0
2.0,2.5,1260,3.0,0,0,3,1260,0,34,47,7.206377291472252,0,9,350000.0
2.0,1.0,1320,1.0,0,0,3,940,380,34,51,9.207135241027235,1,95,255000.0
4.0,1.75,2150,1.0,0,0,4,1110,1040,30,31,9.105090961257085,0,48,550000.0
2.0,1.0,880,1.0,0,0,3,880,0,34,70,8.946895523888447,1,72,326100.0
4.0,4.5,4750,2.0,0,2,3,3600,1150,34,57,9.540578933841877,0,9,1309500.0
4.0,2.5,2680,2.0,0,0,3,2680,0,26,27,8.61974977974133,1,1,449990.0
3.0,1.0,1630,1.0,0,0,5,1630,0,35,67,9.240384493324559,0,61,400000.0
3.0,3.25,2660,2.0,0,0,3,2170,490,34,59,8.294299608857235,0,11,915000.0
3.0,2.75,1100,2.0,0,0,3,780,320,34,49,6.621405651764134,0,6,286000.0
3.0,1.0,1230,1.0,0,0,3,1230,0,3,3,9.417842227300437,1,59,839000.0
3.0,1.75,960,1.0,0,0,3,960,0,30,31,9.000483164987708,1,52,375000.0
4.0,2.5,1984,1.0,0,0,3,1564,420,10,73,10.385944565501662,1,52,380000.0
3.0,2.75,2100,2.0,0,0,3,1510,590,38,39,9.245997049184217,1,16,525000.0
4.0,2.5,3220,2.0,0,0,3,3220,0,41,44,10.025218341107275,0,18,875000.0
3.0,1.0,1270,1.5,0,2,3,1270,0,34,61,8.294299608857235,1,86,435000.0
2.0,2.5,1620,2.0,0,0,3,1620,0,37,38,8.069968149059841,0,6,386000.0
4.0,2.5,3290,2.0,0,0,3,3290,0,32,43,8.79920924224139,0,11,715000.0
3.0,1.0,1250,1.0,0,0,2,1030,220,34,51,8.740496729931813,0,65,155000.0
4.0,1.75,1880,1.0,0,0,4,1180,700,14,13,8.94023623179847,1,36,266500.0
4.0,2.25,2160,1.0,0,0,3,1080,1080,3,5,9.002085433155724,1,48,440000.0
3.0,1.0,1050,1.0,0,0,3,1050,0,17,19,9.047703788498627,1,56,205000.0
3.0,1.0,1300,1.5,0,0,3,1300,0,34,48,8.174984532943087,1,87,455000.0
2.0,1.0,810,1.0,0,0,3,810,0,34,57,8.476579508530941,1,95,308830.769231
3.0,2.0,1630,1.0,0,0,3,1630,0,31,34,9.071423072789514,1,27,445000.0
3.0,3.25,3140,2.0,0,3,4,2240,900,34,52,8.602636673233706,0,101,1640000.0
3.0,1.75,1400,1.0,0,0,4,1400,0,17,19,8.847503625923641,1,57,230000.0
3.0,1.75,1170,1.0,0,0,3,1170,0,35,67,9.009814110527381,1,52,352500.0
5.0,2.25,2980,1.0,0,0,3,1580,1400,34,60,8.9595686535445,1,54,600000.0
4.0,3.5,3770,2.0,0,0,3,3770,0,18,21,9.048056708918736,0,6,1020000.0
3.0,1.75,2220,1.0,0,0,3,1110,1110,15,15,11.79704369447105,1,26,435000.0
3.0,2.5,2060,2.0,0,0,3,2060,0,17,20,8.301769763117166,0,15,244615.0
4.0,3.5,3110,2.0,0,2,4,3110,0,32,43,11.594182819277162,0,35,875000.0
3.0,2.25,2310,2.0,0,0,3,2310,0,17,19,8.881975184248867,1,24,327500.0
4.0,3.75,2810,2.0,0,2,4,2070,740,26,27,9.291090521661292,0,20,492000.0
4.0,2.75,2440,2.0,0,1,4,2440,0,10,73,9.638870753015343,1,57,425000.0
3.0,1.75,1560,1.5,1,4,4,1560,0,22,25,8.997023381479709,0,86,1200000.0
3.0,3.0,2470,2.0,0,0,4,2470,0,15,15,10.503586992046001,0,34,525000.0
4.0,2.5,2800,2.0,0,0,3,2800,0,11,11,9.459697330106296,0,13,563500.0
3.0,1.0,1910,1.0,0,0,4,1010,900,34,56,9.010791269515602,1,68,490000.0
2.0,1.0,1110,1.0,0,0,3,1110,0,33,69,10.167849819666293,1,63,250000.0
3.0,2.25,1500,1.0,0,0,3,1150,350,14,13,8.938006576471201,0,30,219950.0
4.0,2.75,2950,1.0,0,0,4,2120,830,17,26,9.651236971915612,0,40,402000.0
3.0,2.25,1420,3.0,0,0,3,1420,0,34,47,7.177782416195197,0,8,510000.0
3.0,2.25,2400,1.5,0,0,4,1250,1150,34,56,8.575650760987806,1,75,672500.0
3.0,3.25,3050,1.0,1,4,4,1650,1400,10,73,9.846546762073318,0,52,950000.0
3.0,1.5,1440,1.0,0,0,4,1440,0,32,43,10.258255679654631,0,39,456000.0
5.0,3.25,3160,2.0,0,0,4,3160,0,15,15,9.210440366976517,0,34,574950.0
5.0,4.75,5990,2.0,1,4,3,4050,1940,15,15,9.254452946594503,0,12,2200000.0
4.0,3.5,3070,2.0,0,0,3,2190,880,15,15,8.452121194672523,0,5,785000.0
3.0,1.75,1660,1.0,0,0,3,830,830,34,55,8.740496729931813,0,34,410000.0
3.0,1.75,2060,1.0,0,0,4,1350,710,30,31,9.438192819018127,0,30,625000.0
1.0,1.0,800,1.0,0,0,2,680,120,34,69,9.699349742461278,0,83,250000.0
3.0,1.5,1530,1.0,0,0,3,1530,0,19,67,10.0715834020661,1,62,450000.0
3.0,1.75,2930,1.0,0,0,3,2030,900,41,41,9.897318563390598,0,21,408900.0
5.0,2.5,2690,2.0,0,0,3,2690,0,34,71,8.62299361030245,1,2,279000.0
3.0,1.0,1040,1.0,0,0,3,1040,0,34,65,8.517393171418904,1,55,148612.5
3.0,3.25,1689,3.0,0,0,3,1689,0,34,60,7.236339342754344,0,6,384400.0
3.0,1.75,1610,1.0,0,0,4,1610,0,34,60,8.776630098427717,1,67,438750.0
3.0,2.5,2620,2.0,0,0,3,2620,0,41,44,10.846517581599905,1,16,695000.0
4.0,1.75,1530,1.5,0,0,4,1530,0,31,36,9.076923258535832,0,46,269900.0
3.0,2.25,1720,1.5,0,0,4,1450,270,34,48,8.294299608857235,0,93,620000.0
4.0,3.25,2980,2.0,0,0,3,2150,830,34,53,8.188966863648876,0,15,1625000.0
3.0,2.5,1590,2.0,0,0,3,1590,0,37,38,8.13505390861157,0,14,356000.0
3.0,2.5,2430,2.0,0,0,3,2430,0,17,18,9.633317905168978,0,17,362300.0
4.0,2.5,2700,1.0,0,0,4,1440,1260,34,63,8.537191877922927,0,46,550000.0
3.0,2.5,1350,2.0,0,0,3,1350,0,34,59,8.029107054619736,0,23,613000.0
3.0,1.0,1200,1.0,0,0,4,1200,0,41,41,9.19023970026918,0,43,374000.0
3.0,2.25,2140,2.0,0,0,3,2140,0,11,11,9.329633378164166,0,28,400000.0
3.0,1.0,1230,1.0,0,0,4,1230,0,3,3,9.00146947994869,1,63,607000.0
5.0,3.75,5340,2.5,0,3,4,3740,1600,34,64,9.273878392780171,1,102,195000.0
3.0,2.0,2050,1.0,0,0,3,1180,870,34,53,8.277411998949004,1,88,724800.0
4.0,2.5,2510,1.0,0,0,3,1610,900,17,20,8.98632143762602,0,36,319000.0
2.0,1.75,1350,1.0,0,0,3,1350,0,30,32,8.750841375375533,0,9,429000.0
2.0,1.75,1500,1.0,0,0,4,1500,0,9,26,9.064852065227576,0,51,249500.0
0.0,0.0,3064,3.5,0,2,3,3064,0,34,46,8.469052816088302,1,24,1095000.0
3.0,2.25,998,2.0,0,0,3,798,200,34,56,6.739336627357174,0,7,320000.0
3.0,1.0,1140,1.0,0,0,4,1140,0,15,15,10.231387437026681,0,33,243800.0
3.0,2.5,2140,2.0,0,0,3,2140,0,32,42,9.096723645189215,0,23,640000.0
3.0,2.5,1820,2.0,0,0,3,1820,0,31,33,8.997889450200717,1,31,329950.0
4.0,2.0,1350,3.0,0,0,3,1350,0,15,17,6.849066282633458,0,6,288790.0
3.0,2.25,1780,1.5,0,0,4,1390,390,34,59,8.71948076085107,0,87,771000.0
5.0,3.5,3280,2.0,0,0,3,2440,840,34,56,8.294299608857235,0,11,989000.0
3.0,1.75,1700,1.0,0,0,3,1230,470,34,60,9.039907859574642,1,37,475000.0
3.0,2.25,2130,1.0,0,0,3,1570,560,17,19,9.073603848402712,1,27,316000.0
6.0,2.75,5700,1.0,0,4,4,2850,2850,3,5,9.90353755128617,0,37,1385000.0
2.0,2.5,2770,2.0,0,0,3,2770,0,30,32,8.9595686535445,0,8,754800.0
3.0,2.0,1380,1.0,0,0,3,1380,0,20,23,8.412054873292933,0,6,275000.0
3.0,1.5,2210,1.5,0,0,5,2210,0,34,64,8.748463629942055,0,98,799000.0
3.0,1.75,1620,1.0,0,0,4,1090,530,18,22,8.899867211223587,0,40,459000.0
5.0,2.75,3150,2.0,0,0,3,3150,0,30,31,8.87066300440602,1,1,819900.0
4.0,1.75,1830,2.0,0,0,3,1230,600,22,25,10.278871388605838,1,24,610000.0
3.0,1.5,1330,1.0,0,0,4,1330,0,14,13,8.936035096566041,0,46,218000.0
3.0,1.75,2190,2.0,0,0,4,2190,0,17,26,9.44359265743868,1,36,340000.0
3.0,1.75,1460,1.0,0,0,3,990,470,34,69,9.267193183568965,0,17,240500.0
3.0,2.5,4460,2.0,0,0,3,4460,0,18,21,10.166928160614875,0,22,1550000.0
4.0,2.5,3490,2.0,0,0,3,3490,0,9,26,8.517393171418904,0,11,297857.142857
3.0,2.0,1980,1.0,0,0,3,1980,0,17,26,9.405166749908611,0,20,479900.0
2.0,1.0,790,1.0,0,0,3,790,0,18,22,7.878912912297132,1,41,90000.0
2.0,2.5,2680,1.0,0,0,3,2680,0,30,32,9.32500744695431,0,8,930000.0
4.0,1.75,2010,1.0,0,2,5,1610,400,34,74,8.748463629942055,0,77,972000.0
4.0,2.5,1980,2.0,0,0,3,1980,0,14,13,8.909775673693389,1,26,342246.428571
5.0,2.0,2330,1.0,0,0,4,1190,1140,16,16,9.282754052485227,0,52,389000.0
3.0,1.75,1560,1.0,0,0,4,810,750,34,60,8.561018670956267,1,74,399950.0
3.0,1.0,1090,1.0,0,0,4,1090,0,1,45,8.09101504171053,0,45,152000.0
2.0,2.5,1240,2.0,0,0,3,1240,0,14,2,7.897296472595885,0,28,174500.0
3.0,2.5,1840,2.0,0,0,4,1840,0,34,55,7.964155718840937,0,17,512500.0
4.0,2.5,2990,2.0,0,0,3,2990,0,41,44,9.729729226402661,1,24,800000.0
4.0,1.75,1120,1.0,0,0,4,1120,0,31,36,9.018089684104343,0,48,252000.0
3.0,2.5,1480,2.0,0,0,3,1180,300,34,61,7.416979621381154,1,2,341000.0
3.0,2.5,1950,2.0,0,0,3,1950,0,1,0,9.018210874191142,1,24,287600.0
5.0,2.5,2270,2.0,0,0,3,2270,0,1,45,8.748463629942055,0,19,285000.0
4.0,2.5,2790,2.0,0,0,3,2790,0,41,44,10.734285753389923,1,27,654950.0
6.0,4.5,3810,1.0,0,4,5,3810,0,35,70,10.246261321304372,0,45,2005000.0
4.0,2.5,2530,2.0,0,0,3,2530,0,20,23,8.526945482858915,0,0,417838.0
4.0,3.25,3440,2.0,0,0,3,3440,0,15,17,8.944028325260595,0,8,905000.0
3.0,1.75,1890,1.0,0,0,3,1290,600,34,56,8.249575150000199,0,40,524950.0
3.0,2.25,1270,2.0,0,0,3,1040,230,34,50,7.101675971619444,0,9,467000.0
2.0,2.5,1380,2.0,0,0,3,1140,240,34,61,6.97914527506881,0,3,285000.0
3.0,2.5,1800,2.0,0,0,3,1800,0,34,61,7.934155233536322,0,3,364000.0
4.0,2.75,3260,2.0,0,0,3,3260,0,31,37,8.497194544909547,1,1,565000.0
3.0,2.0,1720,1.0,0,2,5,960,760,34,51,8.617219505483362,0,73,500000.0
6.0,3.0,4250,2.5,0,0,4,3020,1230,34,57,8.38958706681109,0,112,665000.0
3.0,1.75,2040,1.0,0,0,4,2040,0,17,26,10.029855851350934,0,34,355000.0
3.0,2.0,1410,1.0,0,0,4,910,500,34,54,8.7662383802531,1,67,590000.0
3.0,1.5,2200,1.5,0,0,3,2200,0,34,74,8.517393171418904,0,82,193000.0
4.0,3.25,4690,2.0,0,2,3,3680,1010,19,67,9.611194867526663,0,19,600000.0
3.0,2.5,1630,1.0,0,0,3,1120,510,17,19,8.94910546953925,0,36,264270.0
3.0,2.5,1960,1.0,0,0,4,980,980,34,57,8.881975184248867,1,74,635000.0
4.0,2.5,1800,2.0,0,0,3,1800,0,20,23,8.999742789830492,1,16,250000.0
4.0,2.25,1930,1.0,0,0,4,1360,570,17,18,8.882946799288174,0,26,280000.0
2.0,1.0,1490,1.0,0,0,3,1090,400,34,53,8.699681400989514,0,68,575000.0
2.0,1.0,1790,1.0,0,0,4,1040,750,34,53,8.294299608857235,0,91,710000.0
2.0,2.0,1090,3.0,0,0,3,1090,0,34,52,6.840546529288687,0,6,427500.0
4.0,2.5,2720,2.0,0,0,3,2720,0,32,42,9.210440366976517,1,27,665000.0
3.0,1.5,1660,2.0,0,0,3,1660,0,34,58,8.476579508530941,1,107,926300.0
4.0,3.0,3550,1.5,0,0,4,2180,1370,5,9,9.419628376999952,0,24,720000.0
4.0,2.25,2060,1.0,0,0,4,1200,860,14,13,9.340139809511028,0,52,264500.0
3.0,2.5,1620,3.0,0,4,3,1470,150,34,47,7.068172000388042,0,6,580000.0
3.0,2.5,1630,1.0,0,0,3,1320,310,17,26,8.981052985901483,0,29,279000.0
3.0,1.0,1010,1.0,0,0,4,1010,0,10,73,9.153875834995056,0,55,149500.0
4.0,1.75,2110,1.0,0,0,4,2110,0,30,32,12.490187111635661,0,35,568000.0
3.0,2.5,3230,2.0,0,2,5,2430,800,34,56,8.517393171418904,0,69,850000.0
4.0,3.25,4700,1.0,0,4,3,2520,2180,34,55,9.122710622015209,0,9,1400000.0
4.0,3.25,4400,2.0,0,0,3,4400,0,32,43,9.718723014091033,0,11,1050000.0
3.0,1.0,1100,1.0,0,0,3,1100,0,9,26,9.222861652529854,1,45,168500.0
2.0,1.0,720,1.0,0,0,5,720,0,35,62,9.34145634983372,0,63,275500.0
4.0,3.25,2740,2.0,0,0,3,2060,680,15,15,8.891098830616636,0,11,689900.0
4.0,2.5,3340,2.0,0,0,3,3340,0,18,21,9.251770181739323,0,18,1150000.0
3.0,2.0,1080,1.0,0,0,5,1080,0,34,60,8.886962034866128,0,67,390000.0
5.0,2.75,2130,1.0,0,0,3,1300,830,34,57,8.736007384569218,0,23,325000.0
3.0,1.5,1300,1.0,0,0,3,1300,0,16,16,9.412546252075513,1,51,365000.0
2.0,1.0,800,1.0,0,0,3,800,0,34,50,8.517393171418904,1,108,435000.0
3.0,2.75,1850,1.0,0,2,4,1850,0,34,70,9.738671869871839,1,61,645000.0
2.0,1.0,970,1.0,0,0,4,970,0,34,57,8.642238680390461,0,106,315000.0
3.0,1.75,1840,1.0,0,0,4,1240,600,17,19,8.910990494656719,1,38,269500.0
6.0,1.75,1840,1.0,0,0,3,1060,780,34,59,7.928406026180535,1,114,660000.0
2.0,2.0,1580,1.0,0,0,5,790,790,34,55,8.657129031713755,0,104,558000.0
3.0,1.0,1250,1.0,0,0,3,1250,0,41,44,9.118992332516877,1,45,330000.0
5.0,1.0,1710,1.5,0,0,4,1320,390,34,61,9.116139576577355,1,88,560000.0
2.0,0.75,1392,1.5,0,0,4,1392,0,40,40,10.685355065655601,1,36,350000.0
4.0,2.75,2910,2.0,0,0,3,2910,0,26,27,8.75384509275524,1,1,499990.0
3.0,1.0,890,1.0,0,0,3,890,0,34,60,8.881975184248867,1,63,371000.0
3.0,2.75,2340,1.0,0,0,4,1500,840,32,43,9.711176264112805,0,42,237333.333333
3.0,2.5,1210,3.0,0,0,3,1210,0,34,47,7.259116128097101,0,6,345000.0
5.0,2.75,3100,1.0,0,2,4,1660,1440,22,25,9.211839248099919,0,41,975000.0
4.0,2.5,3270,2.0,0,0,3,3270,0,3,5,10.475765690615084,0,25,1070000.0
2.0,1.0,1230,1.0,0,0,3,1130,100,34,57,8.79497643168877,1,108,440000.0
2.0,1.5,1800,1.0,0,0,5,1240,560,1,45,10.189267817698312,0,27,345000.0
4.0,2.75,3160,2.0,0,0,3,3160,0,18,21,8.999372396592106,0,0,860000.0
3.0,2.5,2630,2.0,0,0,3,2630,0,11,11,11.264117891900502,1,10,600000.0
5.0,3.25,3840,3.0,0,3,3,2750,1090,34,64,8.476579508530941,0,6,1462497.0
4.0,3.0,3720,3.0,0,0,3,3720,0,31,37,9.619066822786719,1,35,500000.0
3.0,1.5,1690,1.0,0,0,4,1140,550,16,16,9.120962560824966,0,58,379950.0
4.0,4.5,3870,2.0,0,0,3,2530,1340,15,15,10.488213984141654,0,13,589900.0
3.0,1.75,1640,1.0,0,0,3,1110,530,34,60,9.510519035757246,1,74,450000.0
5.0,2.25,4200,2.5,0,0,4,2910,1290,34,53,8.665785595466064,1,108,1335000.0
4.0,2.5,2150,2.0,0,0,4,2150,0,17,19,8.82585367025321,0,23,316500.0
5.0,4.0,4850,2.0,0,0,3,4850,0,3,4,10.503724171902725,1,37,975000.0
3.0,1.5,1340,1.0,0,0,4,1340,0,3,5,9.232590980911002,0,58,417000.0
2.0,2.5,1785,2.0,0,0,3,1595,190,3,3,6.659293919683638,0,39,530000.0
3.0,1.5,1020,1.0,0,0,3,920,100,34,54,9.11305824916963,1,84,489000.0
3.0,2.75,2390,1.0,0,0,5,1360,1030,3,5,9.207034914967457,0,37,565000.0
5.0,3.0,3610,2.0,0,0,3,3610,0,20,23,9.187685681411377,0,11,540000.0
5.0,2.25,2140,1.0,0,0,3,1070,1070,3,6,8.976009475021396,1,52,530000.0
2.0,1.75,2050,1.0,0,0,4,2050,0,3,3,9.38437770918244,1,64,532500.0
4.0,1.5,1800,1.5,0,0,4,1800,0,34,47,8.085178748074537,0,85,875000.0
4.0,3.25,3930,2.0,0,0,3,3930,0,3,3,9.299266581170585,0,8,1875000.0
4.0,1.75,1590,2.0,0,0,4,1590,0,35,62,8.97727273946428,1,54,373000.0
4.0,2.5,2370,2.0,0,0,5,2370,0,18,21,9.21870528830781,0,48,687000.0
4.0,2.5,2220,2.0,0,0,3,2220,0,31,37,8.582793648500186,0,13,370000.0
2.0,1.75,1540,1.0,0,0,4,1190,350,34,55,8.300528606199737,0,106,570000.0
4.0,2.5,2000,2.0,0,0,3,2000,0,5,9,8.717354666338522,0,11,459950.0
4.0,2.5,2560,2.0,0,0,3,2560,0,20,23,8.299285906897275,0,8,410000.0
3.0,2.25,1410,2.0,0,0,3,1290,120,15,15,7.228388451573604,0,9,377500.0
4.0,2.25,2050,2.0,0,2,3,1770,280,10,73,9.16785032035523,1,49,386000.0
3.0,2.5,1480,1.0,0,0,4,1480,0,34,60,9.033841828485016,0,46,547000.0
